keyword,affin_sentiments,nltk_sentiment,Real_Sentiment,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,pos,neg,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,pos,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,neg,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,pos,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neg,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,pos,neu,pos,,,,,,,,,
fuel cell,neu,pos,neg,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neu,neg,neg,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neu,neg,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neg,pos,neg,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,neg,neg,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,neg,pos,neg,,,,,,,,,
fuel cell,pos,neg,pos,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neg,pos,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,neg,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,neu,pos,neg,,,,,,,,,
fuel cell,neu,neg,neg,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neu,neg,neg,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,neg,neu,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,pos,neg,neg,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,pos,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,neg,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,neg,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,pos,neu,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neu,pos,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neg,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neu,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,neu,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,pos,neg,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,neg,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neu,pos,neg,,,,,,,,,
fuel cell,neu,neg,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,neu,neg,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,neg,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,neu,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neg,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neg,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,pos,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,neu,pos,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,neg,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neu,neg,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,pos,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,pos,neg,neg,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,neg,neu,neg,,,,,,,,,
fuel cell,pos,neg,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neu,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,pos,neg,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,neu,neg,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,pos,neg,pos,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,neg,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,pos,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,neu,neg,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,pos,neu,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,pos,neg,,,,,,,,,
fuel cell,neu,neg,neg,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,pos,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,pos,neu,neg,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,neu,pos,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,neg,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neg,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,pos,neg,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,pos,neu,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,neu,pos,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,neg,pos,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,neu,pos,neg,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,neg,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,pos,pos,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,pos,neg,,,,,,,,,
fuel cell,neu,neg,pos,,,,,,,,,
fuel cell,neu,neg,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,neg,pos,,,,,,,,,
fuel cell,neu,neg,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,pos,neg,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,pos,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,neg,pos,neg,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,pos,neg,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,pos,neg,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,pos,neg,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,neg,pos,pos,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neg,neg,pos,,,,,,,,,
fuel cell,neu,neg,pos,,,,,,,,,
fuel cell,neu,pos,neg,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,neg,neg,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,pos,pos,neg,,,,,,,,,
fuel cell,neu,neg,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,pos,neg,neu,,,,,,,,,
fuel cell,neu,neg,neg,,,,,,,,,
fuel cell,neu,pos,neg,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
fuel cell,neg,neg,neu,,,,,,,,,
fuel cell,neu,neu,neu,,,,,,,,,
fuel cell,neu,neu,neg,,,,,,,,,
fuel cell,neu,pos,neu,,,,,,,,,
fuel cell,pos,pos,neu,,,,,,,,,
fuel cell,pos,pos,pos,,,,,,,,,
